time;codice;risposta
13:09:55.662;G1 X106.952 Y79.788 E16.04762;ok
13:09:55.721;G1 X109.874 Y82.658 E16.16922;ok
13:09:55.856;G1 X111.142 Y84.115 E16.22657;ok
13:09:55.923;G1 X112.381 Y85.906 E16.29123;ok
13:09:55.942;G1 X113.541 Y87.946 E16.36090;ok
13:09:56.037;G1 X114.465 Y90.020 E16.42832;ok
13:09:56.113;G1 X115.686 Y93.987 E16.55155;ok
13:09:56.189;M105;ok T:219.9 /220.0 B:70.0 /70.0 T0:219.9 /220.0 @:51 B@:58
13:09:56.355;G1 X116.043 Y95.476 E16.59702;ok
13:09:56.378;G1 X116.339 Y97.718 E16.66417;ok
13:09:56.383;G1 X116.446 Y100.418 E16.74441;ok
13:09:56.454;G1 X116.273 Y103.062 E16.82307;ok
13:09:56.538;G1 X115.923 Y105.145 E16.88580;ok
13:09:56.628;G1 X114.764 Y109.189 E17.01070;ok
13:09:56.702;G1 X113.945 Y111.243 E17.07636;ok
13:09:56.844;G1 X112.725 Y113.539 E17.15354;ok
13:09:56.916;G1 X111.262 Y115.723 E17.23159;ok
13:09:57.001;G1 X110.158 Y117.018 E17.28211;ok
13:09:57.091;G1 X107.276 Y119.938 E17.40394;ok
13:09:57.285;M105;ok T:219.8 /220.0 B:70.2 /70.0 T0:219.8 /220.0 @:52 B@:21
13:09:57.286;G1 X105.828 Y121.186 E17.46069;ok
13:09:57.351;G1 X104.050 Y122.407 E17.52474;ok
13:09:57.355;G1 X102.027 Y123.555 E17.59380;ok
13:09:57.422;G1 X99.941 Y124.479 E17.66154;ok
13:09:57.504;G1 X96.004 Y125.689 E17.78383;ok
13:09:57.577;G1 X94.514 Y126.045 E17.82930;ok
13:09:57.715;G1 X92.146 Y126.350 E17.90018;ok
13:09:57.768;G1 X89.581 Y126.446 E17.97640;ok
13:09:57.842;G1 X86.940 Y126.274 E18.05498;ok
13:09:57.934;G1 X84.870 Y125.926 E18.11732;ok
13:09:58.021;G1 X80.828 Y124.770 E18.24214;ok
13:09:58.092;G1 X78.792 Y123.961 E18.30719;ok
13:09:58.233;G1 X76.530 Y122.767 E18.38313;ok
13:09:58.312;G1 X74.285 Y121.268 E18.46329;ok
13:09:58.393;M105;ok T:220.8 /220.0 B:70.2 /70.0 T0:220.8 /220.0 @:36 B@:21
13:09:58.481;G1 X72.989 Y120.164 E18.51381;ok
13:09:58.539;G1 X70.064 Y117.278 E18.63584;ok
13:09:58.544;G1 X68.822 Y115.838 E18.69230;ok
13:09:58.674;G1 X67.596 Y114.056 E18.75651;ok
13:09:58.739;G1 X66.419 Y111.975 E18.82751;ok
13:09:58.811;G1 X65.522 Y109.944 E18.89344;ok
13:09:58.888;G1 X64.309 Y106.004 E19.01582;ok
13:09:58.964;G1 X63.953 Y104.515 E19.06129;ok
13:09:59.102;G1 X63.654 Y102.221 E19.12998;ok
13:09:59.153;G1 X63.554 Y99.585 E19.20829;ok
13:09:59.232;G1 X63.714 Y97.049 E19.28376;ok
13:09:59.318;G1 X64.071 Y94.879 E19.34903;ok
13:09:59.408;G1 X65.227 Y90.837 E19.47385;ok
13:09:59.477;M105;ok T:220.6 /220.0 B:70.0 /70.0 T0:220.6 /220.0 @:40 B@:51
13:09:59.477;G1 X66.026 Y88.819 E19.53830;ok
13:09:59.692;G1 X67.223 Y86.547 E19.61454;ok
13:09:59.692;G1 X68.712 Y84.311 E19.69432;ok
13:09:59.776;G1 X69.819 Y83.006 E19.74513;ok
13:09:59.867;G1 X72.652 Y80.132 E19.86494;ok
13:09:59.923;G1 X74.034 Y78.927 E19.91938;ok
13:10:00.061;M204 S1000;ok
13:10:00.123;G1 X74.268 Y79.196 F9000.000;ok
13:10:00.124;M204 S500;ok
13:10:00.196;G1 F1800.000;ok
13:10:00.196;G1 X76.065 Y77.940 E19.98448;ok
13:10:00.276;G1 X78.017 Y76.823 E20.05126;ok
13:10:00.347;G1 X80.069 Y75.898 E20.11807;ok
13:10:00.351;G1 X84.039 Y74.668 E20.24149;ok
13:10:00.488;G1 X85.434 Y74.327 E20.28411;ok
13:10:00.538;G1 X87.683 Y74.021 E20.35153;ok
13:10:00.616;M105;ok T:220.9 /220.0 B:69.9 /70.0 T0:220.9 /220.0 @:35 B@:66
13:10:00.704;G1 X90.121 Y73.910 E20.42396;ok
13:10:00.790;G1 X92.774 Y74.055 E20.50286;ok
13:10:00.794;G1 X94.944 Y74.398 E20.56809;ok
13:10:00.863;G1 X99.018 Y75.556 E20.69385;ok
13:10:01.002;G1 X100.995 Y76.334 E20.75693;ok
13:10:01.076;G1 X103.168 Y77.470 E20.82972;ok
13:10:01.161;G1 X105.437 Y78.971 E20.91051;ok
13:10:01.251;G1 X106.713 Y80.053 E20.96018;ok
13:10:01.308;G1 X109.621 Y82.911 E21.08124;ok
13:10:01.443;G1 X110.862 Y84.337 E21.13737;ok
13:10:01.507;G1 X112.079 Y86.098 E21.20092;ok
13:10:01.529;G1 X113.224 Y88.111 E21.26969;ok
13:10:01.621;G1 X114.136 Y90.160 E21.33630;ok
13:10:01.695;M105;ok T:220.4 /220.0 B:69.8 /70.0 T0:220.4 /220.0 @:45 B@:74
13:10:01.771;G1 X115.344 Y94.087 E21.45829;ok
13:10:01.911;G1 X115.694 Y95.551 E21.50297;ok
13:10:01.916;G1 X115.983 Y97.751 E21.56885;ok
13:10:01.958;G1 X116.089 Y100.417 E21.64806;ok
13:10:02.033;G1 X115.918 Y103.023 E21.72563;ok
13:10:02.115;G1 X115.574 Y105.069 E21.78723;ok
13:10:02.277;G1 X114.426 Y109.075 E21.91094;ok
13:10:02.419;G1 X113.620 Y111.094 E21.97549;ok
13:10:02.420;G1 X112.418 Y113.355 E22.05153;ok
13:10:02.491;G1 X110.973 Y115.513 E22.12863;ok
13:10:02.573;G1 X109.894 Y116.778 E22.17801;ok
13:10:02.662;G1 X107.024 Y119.684 E22.29926;ok
13:10:02.718;G1 X105.607 Y120.905 E22.35481;ok
13:10:02.853;M105;ok T:219.7 /220.0 B:69.8 /70.0 T0:219.7 /220.0 @:57 B@:78
13:10:02.917;G1 X103.858 Y122.105 E22.41778;ok
13:10:02.989;G1 X101.871 Y123.233 E22.48564;ok
13:10:02.989;M73 P5 R14;ok
13:10:03.001;M73 Q5 S14;ok
13:10:03.069;G1 X99.819 Y124.144 E22.55228;ok
13:10:03.142;G1 X95.903 Y125.347 E22.67392;ok
13:10:03.142;G1 X94.449 Y125.694 E22.71830;ok
13:10:03.279;G1 X92.117 Y125.994 E22.78810;ok
13:10:03.329;G1 X89.583 Y126.089 E22.86340;ok
13:10:03.403;G1 X86.978 Y125.919 E22.94090;ok
13:10:03.491;G1 X84.945 Y125.577 E23.00211;ok
13:10:03.579;G1 X80.933 Y124.429 E23.12604;ok
13:10:03.650;G1 X78.941 Y123.637 E23.18968;ok
13:10:03.788;M105;ok T:220.1 /220.0 B:69.9 /70.0 T0:220.1 /220.0 @:49 B@:66
13:10:03.861;G1 X76.712 Y122.459 E23.26453;ok
13:10:03.947;G1 X74.495 Y120.979 E23.34369;ok
13:10:03.952;G1 X73.229 Y119.900 E23.39307;ok
13:10:04.033;G1 X70.318 Y117.026 E23.51452;ok
13:10:04.089;G1 X69.103 Y115.617 E23.56978;ok
13:10:04.225;G1 X67.892 Y113.857 E23.63319;ok
13:10:04.287;G1 X66.738 Y111.814 E23.70287;ok
13:10:04.358;G1 X65.854 Y109.813 E23.76781;ok
13:10:04.434;G1 X64.654 Y105.913 E23.88897;ok
13:10:04.509;G1 X64.304 Y104.450 E23.93365;ok
13:10:04.646;G1 X64.010 Y102.188 E24.00135;ok
13:10:04.696;G1 X63.911 Y99.587 E24.07863;ok
13:10:04.774;G1 X64.069 Y97.085 E24.15309;ok
13:10:04.859;M105;ok T:219.8 /220.0 B:69.7 /70.0 T0:219.8 /220.0 @:54 B@:98
13:10:04.946;G1 X64.420 Y94.955 E24.21717;ok
13:10:05.016;G1 X65.565 Y90.952 E24.34081;ok
13:10:05.021;G1 X66.351 Y88.968 E24.40415;ok
13:10:05.154;G1 X67.531 Y86.729 E24.47930;ok
13:10:05.226;G1 X68.996 Y84.526 E24.55786;ok
13:10:05.311;G1 X70.086 Y83.244 E24.60783;ok
13:10:05.399;G1 X72.904 Y80.385 E24.72701;ok
13:10:05.455;G1 X74.229 Y79.231 E24.77918;ok
13:10:05.591;M204 S1000;ok
13:10:05.653;G1 X74.463 Y79.500 F9000.000;ok
13:10:05.653;M204 S500;ok
13:10:05.726;G1 F1800.000;ok
13:10:05.726;G1 X76.256 Y78.242 E24.84422;ok
13:10:05.808;G1 X78.176 Y77.143 E24.90990;ok
13:10:05.874;G1 X80.200 Y76.230 E24.97581;ok
13:10:05.878;G1 X84.131 Y75.013 E25.09801;ok
13:10:06.012;M105;ok T:219.7 /220.0 B:70.0 /70.0 T0:219.7 /220.0 @:56 B@:59
13:10:06.012;G1 X85.501 Y74.678 E25.13987;ok
13:10:06.139;G1 X87.717 Y74.376 E25.20629;ok
13:10:06.144;G1 X90.121 Y74.267 E25.27773;ok
13:10:06.225;G1 X92.376 Y74.373 E25.34475;ok
13:10:06.310;G1 X94.867 Y74.747 E25.41955;ok
13:10:06.382;G1 X98.905 Y75.894 E25.54418;ok
13:10:06.521;G1 X100.847 Y76.658 E25.60615;ok
13:10:06.592;G1 X102.990 Y77.780 E25.67798;ok
13:10:06.677;G1 X105.228 Y79.260 E25.75762;ok
13:10:06.765;G1 X106.474 Y80.318 E25.80616;ok
13:10:06.822;G1 X109.361 Y83.156 E25.92637;ok
13:10:06.955;G1 X110.582 Y84.559 E25.98158;ok
13:10:07.016;M105;ok T:220.8 /220.0 B:69.8 /70.0 T0:220.8 /220.0 @:36 B@:82
13:10:07.037;G1 X111.777 Y86.289 E26.04402;ok
13:10:07.134;G1 X112.903 Y88.267 E26.11160;ok
13:10:07.144;G1 X113.801 Y90.282 E26.17710;ok
13:10:07.204;G1 X115.001 Y94.188 E26.29843;ok
13:10:07.416;G1 X115.341 Y95.607 E26.34174;ok
13:10:07.464;G1 X115.628 Y97.783 E26.40693;ok
13:10:07.464;G1 X115.732 Y100.415 E26.48511;ok
13:10:07.539;G1 X115.563 Y102.985 E26.56160;ok
13:10:07.618;G1 X115.225 Y104.994 E26.62207;ok
13:10:07.694;G1 X114.085 Y108.970 E26.74489;ok
13:10:07.777;G1 X113.292 Y110.953 E26.80831;ok
13:10:07.919;G1 X112.107 Y113.181 E26.88322;ok
13:10:07.988;G1 X110.678 Y115.310 E26.95936;ok
13:10:08.070;G1 X109.629 Y116.538 E27.00731;ok
13:10:08.158;M105;ok T:219.8 /220.0 B:70.1 /70.0 T0:219.8 /220.0 @:55 B@:34
13:10:08.212;G1 X106.773 Y119.430 E27.12800;ok
13:10:08.349;G1 X105.386 Y120.624 E27.18234;ok
13:10:08.355;G1 X103.667 Y121.804 E27.24423;ok
13:10:08.409;G1 X101.706 Y122.916 E27.31118;ok
13:10:08.480;G1 X99.679 Y123.815 E27.37701;ok
13:10:08.557;G1 X95.802 Y125.004 E27.49741;ok
13:10:08.629;G1 X94.384 Y125.343 E27.54072;ok
13:10:08.768;G1 X92.088 Y125.638 E27.60943;ok
13:10:08.816;G1 X89.585 Y125.732 E27.68381;ok
13:10:08.889;G1 X87.017 Y125.563 E27.76023;ok
13:10:08.977;G1 X85.002 Y125.224 E27.82089;ok
13:10:09.062;G1 X81.019 Y124.081 E27.94392;ok
13:10:09.131;G1 X79.009 Y123.275 E28.00822;ok
13:10:09.268;M105;ok T:221.0 /220.0 B:69.8 /70.0 T0:221.0 /220.0 @:33 B@:96
13:10:09.340;G1 X76.860 Y122.132 E28.08050;ok
13:10:09.424;G1 X74.689 Y120.678 E28.15808;ok
13:10:09.438;G1 X73.469 Y119.635 E28.20574;ok
13:10:09.510;G1 X70.571 Y116.775 E28.32662;ok
13:10:09.563;G1 X69.377 Y115.388 E28.38096;ok
13:10:09.699;G1 X68.194 Y113.667 E28.44297;ok
13:10:09.760;G1 X67.057 Y111.653 E28.51164;ok
13:10:09.830;G1 X66.186 Y109.683 E28.57559;ok
13:10:09.906;G1 X64.997 Y105.812 E28.69582;ok
13:10:09.979;G1 X64.655 Y104.384 E28.73942;ok
13:10:10.116;G1 X64.366 Y102.156 E28.80614;ok
13:10:10.164;G1 X64.268 Y99.590 E28.88238;ok
13:10:10.241;G1 X64.426 Y97.113 E28.95606;ok
13:10:10.324;M105;ok T:219.9 /220.0 B:70.1 /70.0 T0:219.9 /220.0 @:52 B@:50
13:10:10.324;G1 X64.775 Y95.008 E29.01942;ok
13:10:10.480;G1 X65.915 Y91.028 E29.14234;ok
13:10:10.486;G1 X66.712 Y89.037 E29.20603;ok
13:10:10.617;G1 X67.858 Y86.877 E29.27863;ok
13:10:10.690;G1 X69.304 Y84.712 E29.35591;ok
13:10:10.771;G1 X70.351 Y83.483 E29.40386;ok
13:10:10.858;G1 X73.156 Y80.638 E29.52248;ok
13:10:10.912;G1 X74.424 Y79.534 E29.57239;ok
13:10:11.048;M204 S1000;ok
13:10:11.109;G1 X74.658 Y79.803 F9000.000;ok
13:10:11.109;M204 S500;ok
13:10:11.178;G1 F1800.000;ok
13:10:11.179;G1 X74.766 Y79.709 E29.57663;ok
13:10:11.257;G1 X76.455 Y78.538 E29.63768;ok
13:10:11.325;G1 X78.344 Y77.458 E29.70228;ok
13:10:11.329;G1 X80.331 Y76.562 E29.76699;ok
13:10:11.463;M105;ok T:220.1 /220.0 B:69.8 /70.0 T0:220.1 /220.0 @:49 B@:94
13:10:11.515;G1 X84.233 Y75.356 E29.88826;ok
13:10:11.589;G1 X85.568 Y75.028 E29.92906;ok
13:10:11.593;G1 X87.751 Y74.732 E29.99449;ok
13:10:11.674;G1 X90.121 Y74.624 E30.06493;ok
13:10:11.758;G1 X92.337 Y74.728 E30.13080;ok
13:10:11.828;G1 X94.793 Y75.096 E30.20452;ok
13:10:11.966;G1 X98.800 Y76.236 E30.32823;ok
13:10:12.039;G1 X100.707 Y76.987 E30.38908;ok
13:10:12.120;G1 X102.830 Y78.100 E30.46024;ok
13:10:12.206;M73 P6 R14;ok
13:10:12.206;M73 Q6 S14;ok
13:10:12.395;G1 X105.081 Y79.594 E30.54047;ok
13:10:12.395;G1 X106.312 Y80.642 E30.58845;ok
13:10:12.395;G1 X109.107 Y83.407 E30.70519;ok
13:10:12.457;G1 X110.301 Y84.779 E30.75920;ok
13:10:12.472;G1 X111.476 Y86.480 E30.82059;ok
13:10:12.485;M105;ok T:220.9 /220.0 B:70.1 /70.0 T0:220.9 /220.0 @:35 B@:52
13:10:12.565;G1 X112.586 Y88.432 E30.88726;ok
13:10:12.641;G1 X113.468 Y90.413 E30.95166;ok
13:10:12.645;G1 X114.659 Y94.289 E31.07204;ok
13:10:12.712;G1 X114.990 Y95.673 E31.11428;ok
13:10:12.848;G1 X115.272 Y97.820 E31.17858;ok
13:10:12.894;G1 X115.375 Y100.413 E31.25563;ok
13:10:12.969;G1 X115.209 Y102.937 E31.33074;ok
13:10:13.046;G1 X114.878 Y104.908 E31.39009;ok
13:10:13.120;G1 X113.747 Y108.856 E31.51201;ok
13:10:13.203;G1 X112.964 Y110.812 E31.57459;ok
13:10:13.343;G1 X111.800 Y112.997 E31.64808;ok
13:10:13.412;G1 X110.390 Y115.100 E31.72325;ok
13:10:13.492;G1 X109.364 Y116.298 E31.77008;ok
13:10:13.582;M105;ok T:220.1 /220.0 B:70.1 /70.0 T0:220.1 /220.0 @:50 B@:53
13:10:13.635;G1 X106.529 Y119.170 E31.88991;ok
13:10:13.767;G1 X105.165 Y120.344 E31.94334;ok
13:10:13.772;G1 X103.476 Y121.502 E32.00414;ok
13:10:13.827;G1 X101.541 Y122.600 E32.07019;ok
13:10:13.925;G1 X99.557 Y123.479 E32.13463;ok
13:10:13.971;G1 X95.711 Y124.659 E32.25408;ok
13:10:14.044;G1 X94.318 Y124.992 E32.29660;ok
13:10:14.180;G1 X92.060 Y125.282 E32.36421;ok
13:10:14.227;G1 X89.587 Y125.375 E32.43768;ok
13:10:14.300;G1 X87.055 Y125.208 E32.51302;ok
13:10:14.386;G1 X85.078 Y124.875 E32.57254;ok
13:10:14.471;G1 X81.133 Y123.743 E32.69439;ok
13:10:14.537;G1 X79.160 Y122.951 E32.75751;ok
13:10:14.674;M105;ok T:220.2 /220.0 B:70.1 /70.0 T0:220.2 /220.0 @:48 B@:46
13:10:14.744;G1 X77.042 Y121.825 E32.82876;ok
13:10:14.828;G1 X74.899 Y120.389 E32.90533;ok
13:10:14.834;G1 X73.708 Y119.370 E32.95188;ok
13:10:14.913;G1 X70.832 Y116.531 E33.07188;ok
13:10:14.966;G1 X69.663 Y115.175 E33.12502;ok
13:10:15.100;G1 X68.496 Y113.476 E33.18621;ok
13:10:15.159;G1 X67.376 Y111.492 E33.25387;ok
13:10:15.229;G1 X66.522 Y109.561 E33.31655;ok
13:10:15.302;G1 X65.339 Y105.711 E33.43613;ok
13:10:15.376;G1 X65.006 Y104.318 E33.47866;ok
13:10:15.509;G1 X64.721 Y102.123 E33.54438;ok
13:10:15.557;G1 X64.625 Y99.592 E33.61959;ok
13:10:15.633;G1 X64.781 Y97.151 E33.69222;ok
13:10:15.716;G1 X65.124 Y95.083 E33.75444;ok
13:10:15.801;M105;ok T:220.1 /220.0 B:70.0 /70.0 T0:220.1 /220.0 @:49 B@:64
13:10:15.868;G1 X66.254 Y91.143 E33.87617;ok
13:10:15.868;G1 X67.040 Y89.178 E33.93900;ok
13:10:16.006;G1 X68.165 Y87.059 E34.01025;ok
13:10:16.076;G1 X69.593 Y84.922 E34.08653;ok
13:10:16.156;G1 X70.616 Y83.722 E34.13336;ok
13:10:16.242;G1 X73.408 Y80.891 E34.25142;ok
13:10:16.294;G1 X74.618 Y79.838 E34.29905;ok
13:10:16.428;M204 S1000;ok
13:10:16.489;G1 X74.988 Y79.989 F9000.000;ok
13:10:16.489;M204 S500;ok
13:10:16.559;G1 F1800.000;ok
13:10:16.559;G1 X76.646 Y78.840 E34.35897;ok
13:10:16.634;G1 X78.512 Y77.773 E34.42277;ok
13:10:16.701;G1 X80.462 Y76.894 E34.48629;ok
13:10:16.705;G1 X84.334 Y75.698 E34.60663;ok
13:10:16.838;G1 X85.635 Y75.379 E34.64638;ok
13:10:16.886;M105;ok T:220.1 /220.0 B:70.3 /70.0 T0:220.1 /220.0 @:48 B@:15
13:10:16.960;G1 X87.785 Y75.087 E34.71081;ok
13:10:17.046;G1 X90.122 Y74.981 E34.78026;ok
13:10:17.052;G1 X92.299 Y75.083 E34.84497;ok
13:10:17.128;G1 X94.710 Y75.443 E34.91734;ok
13:10:17.198;G1 X98.687 Y76.574 E35.04012;ok
13:10:17.404;G1 X100.559 Y77.312 E35.09985;ok
13:10:17.485;G1 X102.644 Y78.405 E35.16976;ok
13:10:17.485;G1 X104.869 Y79.882 E35.24904;ok
13:10:17.598;G1 X106.077 Y80.911 E35.29618;ok
13:10:17.625;G1 X108.854 Y83.658 E35.41215;ok
13:10:17.756;G1 X110.021 Y85.001 E35.46496;ok
13:10:17.811;G1 X111.174 Y86.671 E35.52524;ok
13:10:17.832;G1 X112.265 Y88.588 E35.59073;ok
13:10:17.920;G1 X113.136 Y90.545 E35.65431;ok
13:10:17.991;M105;ok T:220.5 /220.0 B:70.1 /70.0 T0:220.5 /220.0 @:41 B@:49
13:10:18.064;G1 X114.313 Y94.381 E35.77345;ok
13:10:18.201;G1 X114.639 Y95.738 E35.81491;ok
13:10:18.207;G1 X114.916 Y97.839 E35.87782;ok
13:10:18.243;G1 X115.018 Y100.401 E35.95395;ok
13:10:18.317;G1 X114.854 Y102.899 E36.02827;ok
13:10:18.395;G1 X114.529 Y104.833 E36.08649;ok
13:10:18.467;G1 X113.408 Y108.742 E36.20723;ok
13:10:18.548;G1 X112.639 Y110.663 E36.26867;ok
13:10:18.687;G1 X111.494 Y112.814 E36.34103;ok
13:10:18.754;G1 X110.107 Y114.882 E36.41495;ok
13:10:18.834;G1 X109.106 Y116.052 E36.46067;ok
13:10:18.921;G1 X106.278 Y118.916 E36.58020;ok
13:10:18.975;G1 X104.944 Y120.064 E36.63244;ok
13:10:19.104;M105;ok T:220.6 /220.0 B:70.0 /70.0 T0:220.6 /220.0 @:38 B@:54
13:10:19.164;G1 X103.285 Y121.200 E36.69214;ok
13:10:19.232;G1 X101.385 Y122.278 E36.75700;ok
13:10:19.237;G1 X99.426 Y123.147 E36.82063;ok
13:10:19.306;G1 X95.610 Y124.316 E36.93913;ok
13:10:19.377;G1 X94.252 Y124.641 E36.98059;ok
13:10:19.511;G1 X92.031 Y124.926 E37.04709;ok
13:10:19.558;G1 X89.598 Y125.018 E37.11935;ok
13:10:19.629;G1 X87.093 Y124.853 E37.19390;ok
13:10:19.714;G1 X85.154 Y124.526 E37.25229;ok
13:10:19.798;G1 X81.239 Y123.402 E37.37324;ok
13:10:19.864;G1 X79.303 Y122.624 E37.43519;ok
13:10:19.999;G1 X77.224 Y121.517 E37.50511;ok
13:10:20.069;G1 X75.110 Y120.100 E37.58068;ok
13:10:20.149;M105;ok T:219.7 /220.0 B:70.2 /70.0 T0:219.7 /220.0 @:55 B@:25
13:10:20.233;G1 X73.948 Y119.105 E37.62611;ok
13:10:20.285;G1 X71.085 Y116.279 E37.74552;ok
13:10:20.291;G1 X69.944 Y114.953 E37.79748;ok
13:10:20.418;G1 X68.799 Y113.286 E37.85754;ok
13:10:20.478;G1 X67.695 Y111.331 E37.92419;ok
13:10:20.544;G1 X66.855 Y109.431 E37.98589;ok
13:10:20.617;G1 X65.682 Y105.610 E38.10454;ok
13:10:20.689;G1 X65.357 Y104.252 E38.14600;ok
13:10:20.822;G1 X65.078 Y102.100 E38.21043;ok
13:10:20.869;G1 X64.982 Y99.594 E38.28490;ok
13:10:20.944;G1 X65.136 Y97.189 E38.35647;ok
13:10:21.025;M73 P7 R14;ok
13:10:21.025;M73 Q7 S14;ok
13:10:21.109;G1 X65.473 Y95.159 E38.41756;ok
13:10:21.176;G1 X66.595 Y91.248 E38.53837;ok
13:10:21.176;G1 X67.368 Y89.320 E38.60005;ok
13:10:21.311;M105;ok T:219.3 /220.0 B:70.0 /70.0 T0:219.3 /220.0 @:61 B@:52
13:10:21.380;G1 X68.478 Y87.232 E38.67024;ok
13:10:21.461;G1 X69.887 Y85.125 E38.74552;ok
13:10:21.466;G1 X70.888 Y83.955 E38.79124;ok
13:10:21.544;G1 X73.660 Y81.144 E38.90845;ok
13:10:21.597;G1 X74.948 Y80.024 E38.95913;ok
13:10:21.728;M204 S1000;ok
13:10:21.787;G1 X75.182 Y80.293 F9000.000;ok
13:10:21.787;M204 S500;ok
13:10:21.857;G1 F1800.000;ok
13:10:21.858;G1 X76.845 Y79.137 E39.01927;ok
13:10:21.931;G1 X78.679 Y78.089 E39.08199;ok
13:10:21.997;G1 X80.602 Y77.223 E39.14460;ok
13:10:22.002;G1 X84.445 Y76.038 E39.26400;ok
13:10:22.133;G1 X85.712 Y75.728 E39.30273;ok
13:10:22.180;G1 X87.819 Y75.443 E39.36586;ok
13:10:22.253;G1 X90.122 Y75.338 E39.43431;ok
13:10:22.336;M105;ok T:220.4 /220.0 B:69.9 /70.0 T0:220.4 /220.0 @:42 B@:66
13:10:22.416;G1 X92.261 Y75.438 E39.49789;ok
13:10:22.487;G1 X94.636 Y75.793 E39.56918;ok
13:10:22.492;G1 X98.574 Y76.913 E39.69074;ok
13:10:22.621;G1 X100.419 Y77.641 E39.74963;ok
13:10:22.691;G1 X102.467 Y78.715 E39.81830;ok
13:10:22.769;G1 X104.664 Y80.175 E39.89663;ok
13:10:22.854;G1 X105.836 Y81.175 E39.94236;ok
13:10:22.905;G1 X108.601 Y83.910 E40.05784;ok
13:10:23.037;G1 X109.747 Y85.230 E40.10974;ok
13:10:23.097;G1 X110.878 Y86.870 E40.16890;ok
13:10:23.116;G1 X111.949 Y88.753 E40.23322;ok
13:10:23.208;G1 X112.804 Y90.676 E40.29570;ok
13:10:23.276;G1 X113.971 Y94.481 E40.41388;ok
13:10:23.347;G1 X114.288 Y95.805 E40.45428;ok
13:10:23.480;M105;ok T:220.1 /220.0 B:69.9 /70.0 T0:220.1 /220.0 @:45 B@:71
13:10:23.525;G1 X114.560 Y97.872 E40.51619;ok
13:10:23.597;G1 X114.661 Y100.399 E40.59130;ok
13:10:23.603;G1 X114.499 Y102.861 E40.66453;ok
13:10:23.673;G1 X114.182 Y104.748 E40.72134;ok
13:10:23.746;G1 X113.070 Y108.628 E40.84118;ok
13:10:23.823;G1 X112.315 Y110.513 E40.90147;ok
13:10:23.961;G1 X111.187 Y112.631 E40.97271;ok
13:10:24.027;G1 X109.818 Y114.671 E41.04567;ok
13:10:24.105;G1 X108.841 Y115.812 E41.09028;ok
13:10:24.194;G1 X106.033 Y118.656 E41.20894;ok
13:10:24.244;G1 X104.730 Y119.778 E41.25999;ok
13:10:24.373;G1 X103.092 Y120.900 E41.31895;ok
13:10:24.432;G1 X101.221 Y121.961 E41.38283;ok
13:10:24.498;G1 X99.295 Y122.815 E41.44536;ok
13:10:24.570;M105;ok T:219.5 /220.0 B:69.9 /70.0 T0:219.5 /220.0 @:55 B@:66
13:10:24.640;G1 X95.510 Y123.974 E41.56291;ok
13:10:24.776;G1 X94.186 Y124.290 E41.60331;ok
13:10:24.781;G1 X92.002 Y124.570 E41.66870;ok
13:10:24.820;G1 X89.600 Y124.661 E41.74005;ok
13:10:24.889;G1 X87.141 Y124.499 E41.81324;ok
13:10:24.973;G1 X85.239 Y124.179 E41.87049;ok
13:10:25.056;G1 X81.353 Y123.064 E41.99054;ok
13:10:25.120;G1 X79.454 Y122.300 E42.05130;ok
13:10:25.255;G1 X77.406 Y121.210 E42.12018;ok
13:10:25.322;G1 X75.320 Y119.812 E42.19476;ok
13:10:25.403;G1 X74.187 Y118.839 E42.23908;ok
13:10:25.484;G1 X71.339 Y116.028 E42.35790;ok
13:10:25.535;G1 X70.224 Y114.732 E42.40867;ok
13:10:25.667;M105;ok T:219.3 /220.0 B:69.8 /70.0 T0:219.3 /220.0 @:58 B@:88
13:10:25.725;G1 X69.101 Y113.095 E42.46761;ok
13:10:25.793;G1 X68.013 Y111.170 E42.53325;ok
13:10:25.799;G1 X67.187 Y109.300 E42.59396;ok
13:10:25.864;G1 X66.027 Y105.519 E42.71140;ok
13:10:25.933;G1 X65.708 Y104.186 E42.75208;ok
13:10:26.066;G1 X65.433 Y102.068 E42.81550;ok
13:10:26.112;G1 X65.339 Y99.596 E42.88893;ok
13:10:26.186;G1 X65.490 Y97.236 E42.95916;ok
13:10:26.265;G1 X65.820 Y95.243 E43.01913;ok
13:10:26.349;G1 X66.934 Y91.362 E43.13903;ok
13:10:26.413;G1 X67.692 Y89.470 E43.19954;ok
13:10:26.547;G1 X68.785 Y87.414 E43.26867;ok
13:10:26.616;G1 X70.170 Y85.342 E43.34267;ok
13:10:26.693;M105;ok T:220.4 /220.0 B:70.0 /70.0 T0:220.4 /220.0 @:38 B@:49
13:10:26.776;G1 X71.147 Y84.201 E43.38728;ok
13:10:26.830;G1 X73.912 Y81.397 E43.50421;ok
13:10:26.834;G1 X75.143 Y80.328 E43.55261;ok
13:10:26.960;M204 S1000;ok
13:10:27.018;G1 X75.377 Y80.597 F9000.000;ok
13:10:27.018;M204 S500;ok
13:10:27.084;G1 F1800.000;ok
13:10:27.084;G1 X77.036 Y79.438 E43.61269;ok
13:10:27.158;G1 X78.839 Y78.408 E43.67434;ok
13:10:27.223;G1 X80.734 Y77.555 E43.73604;ok
13:10:27.227;G1 X84.537 Y76.383 E43.85423;ok
13:10:27.404;G1 X85.780 Y76.079 E43.89220;ok
13:10:27.476;G1 X87.853 Y75.798 E43.95432;ok
