time;codice;risposta
19:41:43.823;G1 X114.368 Y109.935 E37.61055;ok
19:41:43.906;G1 X111.742 Y114.990 E37.77966;ok
19:41:43.990;G1 X110.756 Y116.591 E37.83551;ok
19:41:44.105;G1 X109.265 Y118.448 E37.90622;ok
19:41:44.233;G1 X106.986 Y120.672 E38.00076;ok
19:41:44.305;G1 X105.514 Y121.892 E38.05752;ok
19:41:44.375;M105;ok T:221.7 /220.0 B:69.8 /70.0 T0:221.7 /220.0 @:26 B@:89
19:41:44.541;G1 X103.907 Y122.945 E38.11459;ok
19:41:44.598;G1 X102.144 Y123.832 E38.17317;ok
19:41:44.603;G1 X100.301 Y124.508 E38.23144;ok
19:41:44.669;G1 X96.863 Y125.320 E38.33635;ok
19:41:44.775;G1 X95.187 Y125.588 E38.38675;ok
19:41:44.843;G1 X92.051 Y125.746 E38.47996;ok
19:41:44.911;G1 X87.625 Y125.735 E38.61138;ok
19:41:44.995;G1 X84.288 Y125.588 E38.71055;ok
19:41:45.267;G1 X82.304 Y125.313 E38.77004;ok
19:41:45.323;G1 X80.277 Y124.779 E38.83226;ok
19:41:45.323;G1 X78.331 Y124.002 E38.89448;ok
19:41:45.394;G1 X76.494 Y122.993 E38.95670;ok
19:41:45.458;M105;ok T:221.3 /220.0 B:69.8 /70.0 T0:221.3 /220.0 @:32 B@:97
19:41:45.649;G1 X74.802 Y121.775 E39.01861;ok
19:41:45.714;G1 X72.423 Y119.584 E39.11463;ok
19:41:45.717;G1 X69.288 Y116.105 E39.25370;ok
19:41:45.792;G1 X68.155 Y114.654 E39.30834;ok
19:41:45.897;G1 X66.980 Y112.796 E39.37361;ok
19:41:45.960;G1 X66.169 Y111.282 E39.42461;ok
19:41:46.025;G1 X65.516 Y109.704 E39.47531;ok
19:41:46.090;G1 X64.841 Y107.591 E39.54117;ok
19:41:46.157;G1 X64.451 Y105.699 E39.59854;ok
19:41:46.274;G1 X64.073 Y102.131 E39.70507;ok
19:41:46.334;G1 X64.007 Y100.650 E39.74910;ok
19:41:46.436;G1 X64.070 Y98.350 E39.81740;ok
19:41:46.583;M105;ok T:221.5 /220.0 B:70.1 /70.0 T0:221.5 /220.0 @:30 B@:45
19:41:46.583;G1 X64.440 Y95.633 E39.89882;ok
19:41:46.696;G1 X65.657 Y91.056 E40.03943;ok
19:41:46.770;G1 X66.748 Y88.217 E40.12973;ok
19:41:46.832;G1 X67.616 Y86.468 E40.18770;ok
19:41:46.902;G1 X68.658 Y84.853 E40.24477;ok
19:41:46.972;G1 X71.180 Y81.572 E40.36764;ok
19:41:47.042;G1 X72.418 Y80.253 E40.42135;ok
19:41:47.150;M204 S1000;ok
19:41:47.305;G1 X72.678 Y80.498 F9000.000;ok
19:41:47.305;M204 S500;ok
19:41:47.368;G1 F1800.000;ok
19:41:47.368;G1 X74.150 Y79.232 E40.47900;ok
19:41:47.441;G1 X75.753 Y78.153 E40.53636;ok
19:41:47.495;G1 X78.917 Y76.404 E40.64371;ok
19:41:47.500;G1 X80.597 Y75.675 E40.69808;ok
19:41:47.556;G1 X82.336 Y75.136 E40.75215;ok
19:41:47.629;M105;ok T:220.4 /220.0 B:69.8 /70.0 T0:220.4 /220.0 @:52 B@:89
19:41:47.694;G1 X83.954 Y74.813 E40.80111;ok
19:41:47.815;G1 X85.595 Y74.650 E40.85007;ok
19:41:47.822;G1 X92.460 Y74.629 E41.05393;ok
19:41:47.863;G1 X94.901 Y74.809 E41.12659;ok
19:41:47.941;G1 X97.299 Y75.345 E41.19955;ok
19:41:48.032;G1 X100.479 Y76.465 E41.29964;ok
19:41:48.193;G1 X103.959 Y78.096 E41.41375;ok
19:41:48.291;G1 X105.721 Y79.245 E41.47622;ok
19:41:48.357;G1 X107.319 Y80.598 E41.53838;ok
19:41:48.421;G1 X110.652 Y84.225 E41.68464;ok
19:41:48.558;G1 X111.691 Y85.518 E41.73390;ok
19:41:48.622;G1 X112.813 Y87.286 E41.79607;ok
19:41:48.642;G1 X114.198 Y90.073 E41.88846;ok
19:41:48.728;M105;ok T:221.6 /220.0 B:69.8 /70.0 T0:221.6 /220.0 @:31 B@:93
19:41:48.793;G1 X114.888 Y91.953 E41.94792;ok
19:41:48.914;G1 X115.349 Y93.902 E42.00739;ok
19:41:48.921;G1 X115.592 Y96.317 E42.07945;ok
19:41:48.977;G1 X115.598 Y102.841 E42.27318;ok
19:41:49.037;G1 X115.510 Y104.448 E42.32094;ok
19:41:49.090;G1 X115.269 Y106.038 E42.36871;ok
19:41:49.145;G1 X114.764 Y107.955 E42.42757;ok
19:41:49.375;G1 X114.033 Y109.809 E42.48674;ok
19:41:49.457;G1 X111.428 Y114.821 E42.65446;ok
19:41:49.539;G1 X110.450 Y116.406 E42.70973;ok
19:41:49.651;G1 X108.992 Y118.218 E42.77879;ok
19:41:49.779;M105;ok T:222.1 /220.0 B:69.8 /70.0 T0:222.1 /220.0 @:21 B@:101
19:41:49.850;G1 X106.727 Y120.426 E42.87273;ok
19:41:49.921;G1 X105.267 Y121.630 E42.92889;ok
19:41:49.928;G1 X103.691 Y122.657 E42.98476;ok
19:41:50.084;G1 X101.972 Y123.517 E43.04182;ok
19:41:50.139;G1 X100.166 Y124.175 E43.09889;ok
19:41:50.313;G1 X96.767 Y124.975 E43.20257;ok
19:41:50.380;G1 X95.119 Y125.236 E43.25214;ok
19:41:50.380;G1 X92.031 Y125.389 E43.34392;ok
19:41:50.446;G1 X87.620 Y125.377 E43.47488;ok
19:41:50.528;G1 X84.310 Y125.232 E43.57327;ok
19:41:50.745;G1 X82.336 Y124.955 E43.63244;ok
19:41:50.799;G1 X80.352 Y124.428 E43.69340;ok
19:41:50.853;M105;ok T:221.2 /220.0 B:70.0 /70.0 T0:221.2 /220.0 @:37 B@:62
19:41:50.920;G1 X78.456 Y123.666 E43.75407;ok
19:41:50.988;G1 X76.658 Y122.674 E43.81503;ok
19:41:50.991;G1 X74.995 Y121.471 E43.87600;ok
19:41:51.175;G1 X72.666 Y119.321 E43.97009;ok
19:41:51.237;G1 X69.542 Y115.853 E44.10869;ok
19:41:51.315;G1 X68.430 Y114.424 E44.16245;ok
19:41:51.422;G1 X67.264 Y112.576 E44.22732;ok
19:41:51.484;G1 X66.479 Y111.103 E44.27688;ok
19:41:51.547;G1 X65.844 Y109.559 E44.32645;ok
19:41:51.612;G1 X65.184 Y107.489 E44.39097;ok
19:41:51.677;G1 X64.800 Y105.616 E44.44774;ok
19:41:51.791;G1 X64.428 Y102.087 E44.55309;ok
19:41:51.847;G1 X64.364 Y100.627 E44.59648;ok
19:41:51.950;M105;ok T:221.8 /220.0 B:70.2 /70.0 T0:221.8 /220.0 @:26 B@:30
19:41:52.098;G1 X64.427 Y98.365 E44.66366;ok
19:41:52.209;G1 X64.797 Y95.670 E44.74444;ok
19:41:52.215;G1 X65.996 Y91.169 E44.88272;ok
19:41:52.275;G1 X67.079 Y88.351 E44.97236;ok
19:41:52.344;G1 X67.929 Y86.639 E45.02913;ok
19:41:52.412;G1 X68.950 Y85.058 E45.08500;ok
19:41:52.481;G1 X71.459 Y81.796 E45.20720;ok
19:41:52.552;G1 X72.643 Y80.536 E45.25852;ok
19:41:52.658;M204 S1000;ok
19:41:52.810;G1 X72.903 Y80.780 F9000.000;ok
19:41:52.810;M204 S500;ok
19:41:52.872;G1 F1800.000;ok
19:41:52.872;G1 X72.986 Y80.692 E45.26212;ok
19:41:52.947;G1 X74.381 Y79.505 E45.31650;ok
19:41:52.997;G1 X75.942 Y78.456 E45.37236;ok
19:41:53.001;G1 X79.084 Y76.720 E45.47895;ok
19:41:53.055;M105;ok T:220.3 /220.0 B:70.0 /70.0 T0:220.3 /220.0 @:52 B@:64
19:41:53.056;G1 X80.728 Y76.007 E45.53214;ok
19:41:53.196;G1 X82.439 Y75.478 E45.58533;ok
19:41:53.202;G1 X84.020 Y75.164 E45.63317;ok
19:41:53.311;G1 X85.624 Y75.006 E45.68102;ok
19:41:53.361;G1 X92.460 Y74.986 E45.88401;ok
19:41:53.436;G1 X94.865 Y75.165 E45.95560;ok
19:41:53.527;G1 X97.207 Y75.690 E46.02688;ok
19:41:53.682;G1 X100.342 Y76.795 E46.12558;ok
19:41:53.783;G1 X103.798 Y78.415 E46.23888;ok
19:41:53.847;G1 X105.515 Y79.536 E46.29978;ok
19:41:53.912;G1 X107.079 Y80.863 E46.36069;ok
19:41:54.047;G1 X110.392 Y84.471 E46.50612;ok
19:41:54.107;M105;ok T:220.8 /220.0 B:70.0 /70.0 T0:220.8 /220.0 @:44 B@:67
19:41:54.129;G1 X111.414 Y85.743 E46.55456;ok
19:41:54.140;G1 X112.506 Y87.468 E46.61517;ok
19:41:54.145;G1 X113.875 Y90.224 E46.70654;ok
19:41:54.212;G1 X114.549 Y92.066 E46.76478;ok
19:41:54.275;G1 X115.001 Y93.985 E46.82331;ok
19:41:54.394;G1 X115.235 Y96.344 E46.89371;ok
19:41:54.455;G1 X115.241 Y102.850 E47.08688;ok
19:41:54.515;G1 X115.153 Y104.429 E47.13384;ok
19:41:54.569;G1 X114.912 Y106.002 E47.18109;ok
19:41:54.622;G1 X114.414 Y107.879 E47.23873;ok
19:41:54.851;G1 X113.701 Y109.674 E47.29608;ok
19:41:54.931;G1 X111.108 Y114.662 E47.46300;ok
19:41:55.011;G1 X110.145 Y116.219 E47.51738;ok
19:41:55.122;G1 X108.712 Y117.995 E47.58511;ok
19:41:55.249;M105;ok T:220.6 /220.0 B:70.1 /70.0 T0:220.6 /220.0 @:46 B@:57
19:41:55.317;G1 X106.467 Y120.179 E47.67812;ok
19:41:55.389;G1 X105.037 Y121.356 E47.73309;ok
19:41:55.391;G1 X103.484 Y122.364 E47.78806;ok
19:41:55.550;G1 X101.810 Y123.199 E47.84363;ok
19:41:55.605;G1 X100.041 Y123.840 E47.89949;ok
19:41:55.673;G1 X96.682 Y124.628 E48.00192;ok
19:41:55.775;G1 X95.051 Y124.885 E48.05096;ok
19:41:55.841;G1 X92.021 Y125.032 E48.14101;ok
19:41:55.907;G1 X87.616 Y125.020 E48.27181;ok
19:41:55.987;G1 X84.331 Y124.875 E48.36943;ok
19:41:56.203;G1 X82.379 Y124.599 E48.42796;ok
19:41:56.256;G1 X80.436 Y124.079 E48.48768;ok
19:41:56.309;M105;ok T:220.4 /220.0 B:70.2 /70.0 T0:220.4 /220.0 @:51 B@:33
19:41:56.375;G1 X78.572 Y123.326 E48.54740;ok
19:41:56.441;G1 X76.813 Y122.350 E48.60712;ok
19:41:56.446;G1 X75.194 Y121.173 E48.66654;ok
19:41:56.626;G1 X72.916 Y119.066 E48.75869;ok
19:41:56.687;G1 X69.803 Y115.609 E48.89680;ok
19:41:56.763;G1 X68.711 Y114.202 E48.94969;ok
19:41:56.868;G1 X67.554 Y112.365 E49.01414;ok
19:41:56.930;G1 X66.785 Y110.915 E49.06288;ok
19:41:56.992;G1 X66.168 Y109.404 E49.11132;ok
19:41:57.073;G1 X65.521 Y107.367 E49.17480;ok
19:41:57.118;G1 X65.149 Y105.533 E49.23037;ok
19:41:57.232;G1 X64.767 Y101.854 E49.34018;ok
19:41:57.287;G1 X64.721 Y99.811 E49.40085;ok
19:41:57.389;M105;ok T:220.6 /220.0 B:70.2 /70.0 T0:220.6 /220.0 @:45 B@:36
19:41:57.536;G1 X64.811 Y98.102 E49.45167;ok
19:41:57.648;G1 X65.154 Y95.707 E49.52349;ok
19:41:57.656;G1 X66.334 Y91.283 E49.65946;ok
19:41:57.713;G1 X67.407 Y88.495 E49.74815;ok
19:41:57.780;G1 X68.243 Y86.810 E49.80401;ok
19:41:57.846;G1 X69.243 Y85.263 E49.85868;ok
19:41:57.915;G1 X71.738 Y82.019 E49.98020;ok
19:41:57.980;G1 X72.867 Y80.819 E50.02912;ok
19:41:58.084;M204 S1000;ok
19:41:58.240;G1 X73.127 Y81.063 F9000.000;ok
19:41:58.240;M204 S500;ok
19:41:58.302;G1 F1800.000;ok
19:41:58.302;G1 X73.238 Y80.945 E50.03394;ok
19:41:58.372;G1 X74.611 Y79.779 E50.08743;ok
19:41:58.422;G1 X76.131 Y78.758 E50.14180;ok
19:41:58.427;G1 X79.260 Y77.031 E50.24790;ok
19:41:58.480;M105;ok T:220.6 /220.0 B:69.9 /70.0 T0:220.6 /220.0 @:44 B@:72
19:41:58.481;G1 X80.868 Y76.336 E50.29992;ok
19:41:58.552;G1 X82.552 Y75.818 E50.35223;ok
19:41:58.622;G1 X84.096 Y75.513 E50.39897;ok
19:41:58.738;G1 X85.663 Y75.362 E50.44570;ok
19:41:58.807;G1 X92.460 Y75.343 E50.64752;ok
19:41:58.865;G1 X94.818 Y75.519 E50.71774;ok
19:41:58.945;G1 X97.116 Y76.036 E50.78766;ok
19:41:59.099;G1 X100.215 Y77.129 E50.88524;ok
19:41:59.198;G1 X103.636 Y78.734 E50.99743;ok
19:41:59.260;G1 X105.317 Y79.834 E51.05708;ok
19:41:59.323;G1 X106.855 Y81.143 E51.11703;ok
19:41:59.458;G1 X110.133 Y84.717 E51.26103;ok
19:41:59.517;G1 X111.141 Y85.976 E51.30893;ok
19:41:59.536;G1 X112.208 Y87.667 E51.36829;ok
19:41:59.552;G1 X113.559 Y90.394 E51.45864;ok
19:41:59.622;M105;ok T:220.2 /220.0 B:69.9 /70.0 T0:220.2 /220.0 @:50 B@:80
19:41:59.683;G1 X114.219 Y92.207 E51.51594;ok
19:41:59.803;G1 X114.655 Y94.077 E51.57295;ok
19:41:59.809;G1 X114.879 Y96.362 E51.64111;ok
19:41:59.861;G1 X114.884 Y102.869 E51.83430;ok
19:41:59.920;G1 X114.795 Y104.420 E51.88045;ok
19:41:59.973;G1 X114.555 Y105.966 E51.92689;ok
19:42:00.025;G1 X114.066 Y107.792 E51.98302;ok
19:42:00.332;G1 X113.366 Y109.548 E52.03915;ok
19:42:00.410;G1 X110.793 Y114.493 E52.20466;ok
19:42:00.411;G1 X109.839 Y116.033 E52.25845;ok
19:42:00.520;G1 X108.439 Y117.764 E52.32455;ok
19:42:00.645;G1 X106.215 Y119.926 E52.41663;ok
19:42:00.713;M105;ok T:220.8 /220.0 B:69.9 /70.0 T0:220.8 /220.0 @:38 B@:78
19:42:00.780;G1 X104.808 Y121.082 E52.47071;ok
19:42:00.943;G1 X103.278 Y122.070 E52.52478;ok
19:42:00.947;G1 X101.638 Y122.884 E52.57915;ok
19:42:00.996;G1 X99.906 Y123.508 E52.63382;ok
19:42:01.064;G1 X96.597 Y124.281 E52.73469;ok
19:42:01.165;G1 X94.983 Y124.533 E52.78319;ok
19:42:01.231;G1 X92.002 Y124.675 E52.87182;ok
19:42:01.294;G1 X87.612 Y124.663 E53.00216;ok
19:42:01.370;M73 P2 R45;ok
19:42:01.370;M73 Q2 S45;ok
19:42:01.587;G1 X84.353 Y124.519 E53.09901;ok
19:42:01.640;G1 X82.413 Y124.242 E53.15719;ok
19:42:01.640;G1 X80.521 Y123.731 E53.21538;ok
19:42:01.693;G1 X78.696 Y122.990 E53.27386;ok
19:42:01.755;G1 X76.976 Y122.030 E53.33234;ok
19:42:01.818;M105;ok T:220.4 /220.0 B:69.8 /70.0 T0:220.4 /220.0 @:44 B@:98
19:42:02.004;G1 X75.386 Y120.868 E53.39082;ok
19:42:02.065;G1 X73.158 Y118.803 E53.48100;ok
19:42:02.070;G1 X70.064 Y115.365 E53.61833;ok
19:42:02.139;G1 X68.991 Y113.980 E53.67035;ok
19:42:02.243;G1 X67.845 Y112.154 E53.73438;ok
19:42:02.303;G1 X67.100 Y110.745 E53.78170;ok
19:42:02.364;G1 X66.495 Y109.260 E53.82931;ok
19:42:02.425;G1 X65.863 Y107.264 E53.89146;ok
19:42:02.487;G1 X65.498 Y105.450 E53.94642;ok
19:42:02.600;G1 X65.122 Y101.813 E54.05498;ok
19:42:02.656;G1 X65.078 Y99.801 E54.11473;ok
19:42:02.754;G1 X65.168 Y98.121 E54.16469;ok
19:42:02.900;M105;ok T:220.3 /220.0 B:70.0 /70.0 T0:220.3 /220.0 @:44 B@:60
19:42:03.010;G1 X65.510 Y95.745 E54.23594;ok
19:42:03.076;G1 X66.673 Y91.396 E54.36963;ok
19:42:03.080;G1 X67.734 Y88.638 E54.45735;ok
19:42:03.141;G1 X68.557 Y86.980 E54.51231;ok
19:42:03.208;G1 X69.536 Y85.468 E54.56580;ok
19:42:03.272;G1 X72.010 Y82.250 E54.68633;ok
19:42:03.338;G1 X73.091 Y81.102 E54.73314;ok
19:42:03.438;M204 S1000;ok
19:42:03.593;G1 X73.490 Y81.198 F9000.000;ok
19:42:03.593;M204 S500;ok
19:42:03.652;G1 F1800.000;ok
19:42:03.652;G1 X74.841 Y80.052 E54.78574;ok
19:42:03.726;G1 X76.330 Y79.056 E54.83892;ok
19:42:03.774;G1 X79.426 Y77.347 E54.94393;ok
19:42:03.779;G1 X81.017 Y76.662 E54.99537;ok
19:42:03.830;G1 X82.665 Y76.158 E55.04652;ok
19:42:03.901;M105;ok T:219.5 /220.0 B:69.8 /70.0 T0:219.5 /220.0 @:55 B@:94
19:42:03.962;G1 X84.163 Y75.865 E55.09186;ok
19:42:04.086;G1 X85.693 Y75.718 E55.13749;ok
19:42:04.086;G1 X92.460 Y75.700 E55.33841;ok
19:42:04.153;G1 X94.772 Y75.873 E55.40726;ok
19:42:04.209;G1 X97.025 Y76.381 E55.47582;ok
19:42:04.289;G1 X100.079 Y77.459 E55.57198;ok
19:42:04.439;G1 X102.371 Y78.480 E55.64647;ok
19:42:04.538;G1 X103.483 Y79.057 E55.68368;ok
19:42:04.600;G1 X105.127 Y80.138 E55.74209;ok
19:42:04.659;G1 X106.623 Y81.415 E55.80049;ok
19:42:04.795;G1 X109.867 Y84.955 E55.94305;ok
19:42:04.849;G1 X110.863 Y86.201 E55.99043;ok
19:42:04.870;M105;ok T:220.1 /220.0 B:70.0 /70.0 T0:220.1 /220.0 @:44 B@:68
19:42:04.949;G1 X111.901 Y87.849 E56.04825;ok
19:42:05.011;G1 X113.235 Y90.545 E56.13756;ok
19:42:05.017;G1 X113.880 Y92.320 E56.19364;ok
19:42:05.128;G1 X114.307 Y94.160 E56.24972;ok
19:42:05.185;G1 X114.522 Y96.391 E56.31625;ok
19:42:05.242;G1 X114.527 Y102.867 E56.50855;ok
19:42:05.345;G1 X114.438 Y104.401 E56.55418;ok
19:42:05.571;G1 X114.200 Y105.920 E56.59981;ok
19:42:05.572;G1 X113.718 Y107.706 E56.65473;ok
19:42:05.673;G1 X113.035 Y109.414 E56.70937;ok
19:42:05.729;G1 X110.478 Y114.325 E56.87375;ok
19:42:05.834;G1 X109.540 Y115.839 E56.92664;ok
19:42:05.918;G1 X108.165 Y117.534 E56.99143;ok
19:42:05.960;M105;ok T:220.8 /220.0 B:69.6 /70.0 T0:220.8 /220.0 @:30 B@:127
19:42:06.025;G1 X105.956 Y119.679 E57.08285;ok
19:42:06.093;G1 X104.578 Y120.807 E57.13574;ok
19:42:06.102;G1 X103.072 Y121.777 E57.18892;ok
19:42:06.251;G1 X101.457 Y122.573 E57.24239;ok
19:42:06.305;G1 X99.770 Y123.176 E57.29557;ok
19:42:06.369;G1 X96.503 Y123.936 E57.39516;ok
19:42:06.470;G1 X94.916 Y124.181 E57.44283;ok
19:42:06.533;G1 X91.992 Y124.318 E57.52975;ok
19:42:06.596;G1 X87.618 Y124.306 E57.65963;ok
19:42:06.671;G1 X84.375 Y124.162 E57.75601;ok
19:42:06.887;G1 X82.457 Y123.886 E57.81354;ok
19:42:06.938;G1 X80.597 Y123.380 E57.87079;ok
19:42:06.990;G1 X78.821 Y122.653 E57.92774;ok
19:42:07.051;M105;ok T:219.6 /220.0 B:69.9 /70.0 T0:219.6 /220.0 @:52 B@:77
19:42:07.114;G1 X77.139 Y121.711 E57.98499;ok
19:42:07.300;G1 X75.586 Y120.569 E58.04223;ok
19:42:07.306;G1 X73.408 Y118.548 E58.13044;ok
19:42:07.358;G1 X70.320 Y115.115 E58.26757;ok
19:42:07.430;G1 X69.273 Y113.759 E58.31842;ok
19:42:07.534;G1 X68.135 Y111.944 E58.38201;ok
19:42:07.593;G1 X67.411 Y110.567 E58.42822;ok
19:42:07.653;G1 X66.826 Y109.124 E58.47443;ok
19:42:07.713;G1 X66.205 Y107.162 E58.53553;ok
19:42:07.773;G1 X65.848 Y105.377 E58.58958;ok
19:42:07.885;G1 X65.478 Y101.782 E58.69691;ok
19:42:07.939;G1 X65.435 Y99.792 E58.75601;ok
19:42:08.037;G1 X65.525 Y98.140 E58.80513;ok
19:42:08.182;M105;ok T:220.0 /220.0 B:69.9 /70.0 T0:220.0 /220.0 @:44 B@:85
19:42:08.290;G1 X65.867 Y95.784 E58.87580;ok
19:42:08.356;G1 X67.012 Y91.509 E59.00721;ok
19:42:08.363;G1 X68.061 Y88.781 E59.09399;ok
19:42:08.422;G1 X68.866 Y87.159 E59.14775;ok
19:42:08.484;G1 X69.829 Y85.672 E59.20035;ok
19:42:08.548;G1 X72.283 Y82.481 E59.31987;ok
19:42:08.613;G1 X73.454 Y81.236 E59.37063;ok
19:42:08.711;M204 S1000;ok
19:42:08.866;G1 X73.714 Y81.481 F9000.000;ok
19:42:08.866;M204 S500;ok
19:42:08.923;G1 F1800.000;ok
19:42:08.923;G1 X75.072 Y80.326 E59.42356;ok
19:42:08.995;G1 X76.520 Y79.358 E59.47528;ok
19:42:09.043;G1 X79.592 Y77.663 E59.57946;ok
19:42:09.048;G1 X81.148 Y76.994 E59.62974;ok
19:42:09.098;G1 X82.768 Y76.500 E59.68001;ok
19:42:09.167;G1 X84.231 Y76.216 E59.72426;ok
19:42:09.228;G1 X85.724 Y76.074 E59.76880;ok
19:42:09.349;M105;ok T:220.4 /220.0 B:70.0 /70.0 T0:220.4 /220.0 @:37 B@:65
19:42:09.349;G1 X92.460 Y76.057 E59.96880;ok
19:42:09.414;G1 X94.727 Y76.227 E60.03629;ok
19:42:09.472;G1 X96.934 Y76.727 E60.10349;ok
19:42:09.551;G1 X99.952 Y77.793 E60.19852;ok
19:42:09.698;G1 X103.321 Y79.376 E60.30906;ok
19:42:09.796;G1 X104.929 Y80.436 E60.36622;ok
19:42:09.855;G1 X106.391 Y81.688 E60.42338;ok
19:42:09.915;G1 X109.607 Y85.200 E60.56478;ok
19:42:10.049;G1 X110.591 Y86.433 E60.61161;ok
19:42:10.109;G1 X111.598 Y88.040 E60.66792;ok
19:42:10.127;G1 X112.915 Y90.705 E60.75618;ok
19:42:10.208;G1 X113.544 Y92.443 E60.81104;ok
19:42:10.265;M105;ok T:218.7 /220.0 B:70.1 /70.0 T0:218.7 /220.0 @:68 B@:60
19:42:10.383;G1 X113.960 Y94.253 E60.86620;ok
19:42:10.441;G1 X114.166 Y96.410 E60.93053;ok
19:42:10.446;G1 X114.169 Y102.885 E61.12278;ok
19:42:10.497;G1 X114.080 Y104.392 E61.16761;ok
19:42:10.548;G1 X113.843 Y105.883 E61.21243;ok
19:42:10.625;G1 X113.374 Y107.610 E61.26558;ok
19:42:10.821;G1 X112.703 Y109.280 E61.31901;ok
19:42:10.898;G1 X110.163 Y114.156 E61.48225;ok
19:42:10.973;G1 X109.234 Y115.652 E61.53453;ok
19:42:11.079;G1 X107.892 Y117.304 E61.59772;ok
19:42:11.204;G1 X105.698 Y119.431 E61.68847;ok
19:42:11.269;G1 X104.341 Y120.538 E61.74046;ok
19:42:11.332;G1 X102.866 Y121.483 E61.79246;ok
19:42:11.491;M105;ok T:220.0 /220.0 B:70.0 /70.0 T0:220.0 /220.0 @:42 B@:65
19:42:11.544;G1 X101.294 Y122.254 E61.84446;ok
19:42:11.608;G1 X99.644 Y122.841 E61.89646;ok
19:42:11.613;G1 X96.419 Y123.589 E61.99475;ok
19:42:11.707;G1 X94.850 Y123.828 E62.04187;ok
19:42:11.770;G1 X91.973 Y123.961 E62.12739;ok
19:42:11.831;G1 X87.614 Y123.949 E62.25681;ok
19:42:11.904;G1 X84.397 Y123.806 E62.35242;ok
19:42:12.121;G1 X82.492 Y123.529 E62.40959;ok
19:42:12.171;G1 X80.673 Y123.028 E62.46560;ok
19:42:12.222;G1 X78.937 Y122.313 E62.52133;ok
19:42:12.280;G1 X77.294 Y121.386 E62.57735;ok
19:42:12.340;G1 X75.777 Y120.264 E62.63336;ok
19:42:12.524;M105;ok T:219.7 /220.0 B:69.8 /70.0 T0:219.7 /220.0 @:48 B@:98
19:42:12.583;G1 X73.652 Y118.286 E62.71958;ok
19:42:12.655;G1 X70.581 Y114.871 E62.85592;ok
19:42:12.661;G1 X69.554 Y113.538 E62.90591;ok
19:42:12.756;G1 X68.421 Y111.727 E62.96932;ok
19:42:12.831;G1 X67.718 Y110.380 E63.01443;ok
19:42:12.873;G1 X67.151 Y108.971 E63.05954;ok
19:42:12.932;G1 X66.545 Y107.051 E63.11930;ok
19:42:12.991;G1 X66.197 Y105.295 E63.17245;ok
19:42:13.101;G1 X65.833 Y101.750 E63.27825;ok
19:42:13.154;G1 X65.792 Y99.782 E63.33671;ok
19:42:13.250;G1 X65.882 Y98.159 E63.38497;ok
19:42:13.396;G1 X66.223 Y95.823 E63.45506;ok
19:42:13.503;G1 X67.351 Y91.622 E63.58422;ok
19:42:13.568;M105;ok T:220.4 /220.0 B:70.3 /70.0 T0:220.4 /220.0 @:34 B@:25
19:42:13.631;G1 X68.388 Y88.924 E63.67004;ok
19:42:13.631;G1 X69.180 Y87.329 E63.72290;ok
19:42:13.694;G1 X70.122 Y85.876 E63.77432;ok
19:42:13.759;G1 X72.561 Y82.704 E63.89313;ok
19:42:13.821;G1 X73.678 Y81.520 E63.94147;ok
19:42:13.916;M204 S1000;ok
19:42:14.069;G1 X73.938 Y81.765 F9000.000;ok
19:42:14.070;M204 S500;ok
19:42:14.126;G1 F1800.000;ok
19:42:14.126;G1 X75.302 Y80.599 E63.99476;ok
19:42:14.199;G1 X76.711 Y79.660 E64.04501;ok
19:42:14.245;G1 X79.759 Y77.979 E64.14836;ok
19:42:14.249;G1 X81.279 Y77.326 E64.19748;ok
19:42:14.298;G1 X82.871 Y76.843 E64.24688;ok
19:42:14.372;G1 X84.308 Y76.565 E64.29033;ok
19:42:14.425;G1 X85.765 Y76.429 E64.33378;ok
19:42:14.544;G1 X92.460 Y76.415 E64.53257;ok
19:42:14.611;G1 X94.671 Y76.580 E64.59841;ok
19:42:14.664;M105;ok T:218.8 /220.0 B:70.2 /70.0 T0:218.8 /220.0 @:63 B@:33
19:42:14.664;G1 X96.843 Y77.072 E64.66454;ok
19:42:14.889;G1 X99.816 Y78.123 E64.75814;ok
19:42:14.895;G1 X103.159 Y79.695 E64.86783;ok
19:42:14.986;G1 X104.731 Y80.733 E64.92376;ok
19:42:15.046;G1 X106.153 Y81.954 E64.97940;ok
19:42:15.102;G1 X109.347 Y85.446 E65.11992;ok
19:42:15.236;G1 X110.312 Y86.658 E65.16592;ok
19:42:15.293;G1 X111.291 Y88.222 E65.22071;ok
19:42:15.313;G1 X112.595 Y90.864 E65.30820;ok
19:42:15.450;G1 X113.207 Y92.565 E65.36186;ok
19:42:15.569;G1 X113.612 Y94.336 E65.41580;ok
19:42:15.569;G1 X113.809 Y96.430 E65.47825;ok
19:42:15.648;G1 X113.812 Y102.893 E65.67014;ok
19:42:15.679;G1 X113.722 Y104.382 E65.71443;ok
19:42:15.727;M105;ok T:219.8 /220.0 B:70.4 /70.0 T0:219.8 /220.0 @:44 B@:8
19:42:15.779;G1 X113.486 Y105.845 E65.75845;ok
19:42:16.000;G1 X113.023 Y107.533 E65.81040;ok
19:42:16.005;G1 X112.371 Y109.147 E65.86208;ok
19:42:16.074;G1 X109.849 Y113.988 E66.02416;ok
19:42:16.148;G1 X108.929 Y115.465 E66.07583;ok
19:42:16.253;G1 X107.612 Y117.080 E66.13771;ok
